query_id,domain,scenario_id,split,attack_type,method,representation,retrieved_doc_ids,selected_forbidden_doc_ids,missed_expected_doc_ids,leakage,leakage_rate,utility_recall,safe_context_recall,over_filter_rate,rank_of_first_forbidden_before,rank_of_first_forbidden_after,forbidden_rank_delta,safe_forbidden_margin_before,safe_forbidden_margin_after,margin_improvement,tradeoff_score
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Metadata Filter,tfidf_char,hn_02_09_near_duplicate_safe_doc|hn_02_04_safe_public_doc|hn_02_09_safe_public_doc,,,False,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,1.0
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Keyword Blocklist,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,tfidf_char,hn_02_09_safe_public_doc|hn_02_09_forbidden_internal_doc|hn_02_04_safe_public_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,2.0,0.0,0.015668886429114126,0.015668886429114126,0.0,-0.75
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,4.0,2.0,0.015668886429114126,0.09061989692859407,0.07495101049947994,0.25
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_00,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,16.0,14.0,0.015668886429114126,0.24052191792755395,0.22485303149843983,0.25
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Vanilla RAG,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Positive-only RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Metadata Filter,tfidf_char,hn_02_09_near_duplicate_safe_doc|hn_02_04_safe_public_doc|hn_02_09_safe_public_doc,,,False,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,1.0
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Keyword Blocklist,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,tfidf_char,hn_02_09_safe_public_doc|hn_02_09_forbidden_internal_doc|hn_02_04_safe_public_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,2.0,0.0,0.015668886429114126,0.015668886429114126,0.0,-0.75
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,4.0,2.0,0.015668886429114126,0.09061989692859407,0.07495101049947994,0.25
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_01,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,16.0,14.0,0.015668886429114126,0.24052191792755395,0.22485303149843983,0.25
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Vanilla RAG,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Positive-only RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Metadata Filter,tfidf_char,hn_02_09_near_duplicate_safe_doc|hn_02_04_safe_public_doc|hn_02_09_safe_public_doc,,,False,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,1.0
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Keyword Blocklist,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,tfidf_char,hn_02_09_safe_public_doc|hn_02_09_forbidden_internal_doc|hn_02_04_safe_public_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,2.0,0.0,0.015668886429114126,0.015668886429114126,0.0,-0.75
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,4.0,2.0,0.015668886429114126,0.09061989692859407,0.07495101049947994,0.25
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_02,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,16.0,14.0,0.015668886429114126,0.24052191792755395,0.22485303149843983,0.25
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Vanilla RAG,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Positive-only RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Query Rewrite RAG,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_09_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,3.0,1.0,0.015668886429114126,0.08336449964242265,0.06769561321330853,-0.75
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Metadata Filter,tfidf_char,hn_02_09_near_duplicate_safe_doc|hn_02_04_safe_public_doc|hn_02_09_safe_public_doc,,,False,0.0,1.0,1.0,0.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,1.0
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Keyword Blocklist,tfidf_char,hn_02_09_forbidden_internal_doc|hn_02_04_forbidden_internal_doc|hn_02_01_forbidden_internal_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc|hn_02_09_safe_public_doc,True,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0.015668886429114126,-0.12755678321206015,-0.14322566964117428,-1.5
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,Negative Vector Baseline,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0,tfidf_char,hn_02_09_safe_public_doc|hn_02_09_forbidden_internal_doc|hn_02_04_safe_public_doc,hn_02_09_forbidden_internal_doc,hn_02_09_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,2.0,2.0,0.0,0.015668886429114126,0.015668886429114126,0.0,-0.75
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=0.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,4.0,2.0,0.015668886429114126,0.09061989692859407,0.07495101049947994,0.25
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.0,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,14.0,12.0,0.015668886429114126,0.165570907428074,0.14990202099895988,0.25
q_hn_02_09_03,legal compliance,hn_02_09,incomplete_forget_set,incomplete_forget,GoodForget-RAG gamma=1.5,tfidf_char,hn_02_09_safe_public_doc|hn_02_04_safe_public_doc|hn_02_04_forbidden_internal_doc,,hn_02_09_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,2.0,16.0,14.0,0.015668886429114126,0.24052191792755395,0.22485303149843983,0.25
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Query Rewrite RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Metadata Filter,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Keyword Blocklist,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Negative Vector Baseline,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0511465512902749,0.16643314695146716,0.11528659566119226,0.25
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.0511465512902749,0.0,-0.75
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0511465512902749,0.10630619805550123,0.05515964676522633,0.25
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25
q_hn_03_00_00,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.21662549158595368,0.16547894029567878,0.25
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Query Rewrite RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Metadata Filter,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Keyword Blocklist,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Negative Vector Baseline,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0511465512902749,0.16643314695146716,0.11528659566119226,0.25
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.0511465512902749,0.0,-0.75
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0511465512902749,0.10630619805550123,0.05515964676522633,0.25
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25
q_hn_03_00_01,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.21662549158595368,0.16547894029567878,0.25
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Query Rewrite RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Metadata Filter,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Keyword Blocklist,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Negative Vector Baseline,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,12.0,9.0,0.0511465512902749,0.16643314695146716,0.11528659566119226,0.25
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.0511465512902749,0.0,-0.75
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=0.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,6.0,3.0,0.0511465512902749,0.10630619805550123,0.05515964676522633,0.25
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.0,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.16146584482072757,0.11031929353045267,0.25
q_hn_03_00_02,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,GoodForget-RAG gamma=1.5,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_01_safe_public_doc,,hn_03_00_near_duplicate_safe_doc,False,0.0,0.5,0.5,0.5,3.0,11.0,8.0,0.0511465512902749,0.21662549158595368,0.16547894029567878,0.25
q_hn_03_00_03,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Vanilla RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_near_duplicate_safe_doc,,,False,0.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0511465512902749,0.04539595325752421,-0.005750598032750687,1.0
q_hn_03_00_03,cybersecurity procedures,hn_03_00,codeword_attribute,codeword_attack,Positive-only RAG,tfidf_char,hn_03_00_safe_public_doc|hn_03_05_safe_public_doc|hn_03_00_forbidden_internal_doc,hn_03_00_forbidden_internal_doc,hn_03_00_near_duplicate_safe_doc,True,1.0,0.5,0.5,0.5,3.0,3.0,0.0,0.0511465512902749,0.041235212484081574,-0.009911338806193326,-0.75
